,rarity
92893,500.782
92894,81.61
92895,180.121
92896,135.507
92897,98.391
92898,604.334
92899,83.981
92900,129.822
92901,78.792
92902,119.844
92903,99.668
92904,95.879
92905,73.636
92906,214.877
92907,117.023
92908,80.13
92909,98.197
92910,67.509
92911,107.548
92912,79.654
92913,73.071
92914,159.412
92915,104.445
92916,85.357
92917,79.389
92918,84.253
92919,133.435
92920,83.478
92921,135.803
92922,113.989
92923,69.945
92924,110.214
92925,125.259
92926,125.196
92927,90.397
92928,73.012
92929,55.262
92930,119.317
92931,102.118
92932,169.766
92933,102.87
92934,58.285
92935,111.258
92936,152.732
92937,57.678
92938,70.857
92939,144.64
92940,69.229
92941,71.806
92942,66.668
92943,61.268
92944,159.184
92945,140.003
92946,134.982
92947,53.279
92948,81.845
92949,140.959
92950,66.21
92951,67.531
92952,194.917
92953,116.241
92954,77.769
92955,84.141
92956,190.756
92957,80.429
92958,82.318
92959,77.306
92960,189.887
92961,101.467
92962,58.46
92963,105.615
92964,191.771
92965,89.968
92966,68.257
92967,72.592
92968,98.435
92969,113.63
92970,95.704
92971,64.547
92972,240.932
92973,65.595
92974,65.269
92975,81.668
92976,115.594
92977,73.828
92978,333.889
92979,123.413
92980,456.818
92981,72.529
92982,89.687
92983,130.944
92984,333.467
92985,100.261
92986,167.906
92987,103.998
92988,78.48
92989,106.554
92990,99.963
92991,113.853
92992,85.877
92993,147.791
92994,96.101
92995,101.644
92996,290.935
92997,68.659
92998,72.901
92999,81.251
93000,106.631
93001,78.715
93002,108.152
93003,320.559
93004,81.107
93005,85.321
93006,119.614
93007,78.762
93008,76.774
93009,75.641
93010,199.902
93011,275.209
93012,97.12
93013,89.718
93014,103.639
93015,82.951
93016,151.468
93017,85.13
93018,111.427
93019,272.327
93020,80.043
93021,126.97
93022,85.964
93023,71.581
93024,56.34
93025,209.262
93026,67.82
93027,128.778
93028,78.364
93029,111.043
93030,106.596
93031,180.133
93032,75.888
93033,92.025
93034,54.193
93035,119.676
93036,55.407
93037,106.455
93038,49.214
93039,80.553
93040,64.913
93041,99.489
93042,392.743
93043,81.213
93044,66.32
93045,68.564
93046,121.29
93047,89.052
93048,88.347
93049,160.137
93050,150.126
93051,74.895
93052,133.548
93053,96.313
93054,70.858
93055,77.164
93056,58.062
93057,80.424
93058,82.759
93059,89.188
93060,77.978
93061,73.885
93062,94.185
93063,233.668
93064,80.626
93065,170.99
93066,109.005
93067,138.341
93068,763.308
93069,75.501
93070,91.152
93071,59.425
93072,63.972
93073,52.367
93074,534.079
93075,86.294
93076,96.222
93077,135.382
93078,192.036
93079,124.091
93080,70.416
93081,115.231
93082,102.955
93083,173.899
93084,103.421
93085,82.964
93086,66.07
93087,87.665
93088,108.443
93089,88.51
93090,74.274
93091,68.13
93092,85.349
93093,80.302
93094,123.277
93095,93.042
93096,61.204
93097,103.787
93098,60.338
93099,94.895
93100,63.387
93101,72.225
93102,65.828
93103,93.629
93104,75.081
93105,143.904
93106,71.794
93107,111.325
93108,147.091
93109,73.401
93110,127.578
93111,83.702
93112,139.895
93113,174.361
93114,97.197
93115,115.814
93116,319.497
93117,159.859
93118,77.159
93119,194.102
93120,90.078
93121,85.331
93122,113.292
93123,74.608
93124,175.129
93125,80.924
93126,215.372
93127,82.612
93128,191.036
93129,132.827
93130,352.786
93131,377.207
93132,101.008
93133,100.323
93134,69.876
93135,81.318
93136,188.077
93137,227.414
93138,165.982
93139,88.198
93140,878.715
93141,155.135
93142,233.91
93143,171.924
93144,124.362
93145,73.734
93146,249.401
93147,52.985
93148,150.33
93149,79.878
93150,64.668
93151,72.701
93152,887.221
93153,97.501
93154,105.438
93155,78.164
93156,55.873
93157,172.33
93158,116.788
93159,124.962
93160,149.066
93161,80.518
93162,78.082
93163,75.938
93164,68.425
93165,177.405
93166,132.282
93167,73.053
93168,151.466
93169,69.753
93170,63.502
93171,89.536
93172,77.321
93173,125.596
93174,61.504
93175,104.403
93176,84.216
93177,107.377
93178,81.82
93179,66.327
93180,108.265
93181,69.356
93182,84.581
93183,131.285
93184,313.897
93185,136.19
93186,199.546
93187,102.121
93188,268.229
93189,98.672
93190,64.763
93191,147.68
93192,79.974
93193,70.661
93194,84.504
93195,99.45
93196,117.436
93197,72.469
93198,122.616
93199,124.343
93200,277.123
93201,130.042
93202,118.275
93203,113.999
93204,65.278
93205,206.96
93206,72.077
93207,124.167
93208,114.892
93209,74.06
93210,63.945
93211,131.447
93212,176.884
93213,106.02
93214,312.493
93215,70.929
93216,121.861
93217,80.552
93218,108.886
93219,316.048
93220,101.289
93221,98.987
93222,240.081
93223,64.855
93224,420.906
93225,96.505
93226,83.456
93227,90.89
93228,78.038
93229,113.253
93230,89.435
93231,75.552
93232,85.841
93233,87.864
93234,100.41
93235,165.519
93236,98.374
93237,300.114
93238,66.252
93239,65.118
93240,85.135
93241,518.468
93242,97.109
93243,113.188
93244,63.721
93245,82.688
93246,71.64
93247,51.714
93248,85.615
93249,190.428
93250,72.148
93251,69.45
93252,318.629
93253,75.884
93254,69.211
93255,75.706
93256,78.257
93257,97.777
93258,233.432
93259,86.165
93260,104.458
93261,90.432
93262,64.556
93263,89.964
93264,94.093
93265,87.179
93266,125.601
93267,70.766
93268,280.688
93269,117.087
93270,362.648
93271,185.859
93272,240.009
93273,71.802
93274,102.915
93275,60.28
93276,83.459
93277,74.95
93278,242.934
93279,59.692
93280,127.342
93281,303.776
93282,135.786
93283,69.792
93284,290.013
93285,99.669
93286,203.308
93287,94.096
93288,86.811
93289,68.524
93290,79.215
93291,81.882
93292,80.611
93293,526.497
93294,84.61
93295,91.368
93296,89.737
93297,69.641
93298,85.627
93299,67.52
93300,79.857
93301,119.479
93302,67.973
93303,205.313
93304,74.244
93305,87.424
93306,237.561
93307,130.271
93308,142.183
93309,95.802
93310,114.907
93311,138.075
93312,71.916
93313,68.026
93314,131.496
93315,57.595
93316,84.109
93317,75.327
93318,98.105
93319,124.111
93320,84.81
93321,74.634
93322,83.743
93323,58.071
93324,155.538
93325,86.962
93326,420.061
93327,148.313
93328,106.285
93329,116.958
93330,53.795
93331,61.491
93332,92.846
93333,82.164
93334,181.229
93335,69.406
93336,107.936
93337,80.553
93338,72.491
93339,67.483
93340,86.685
93341,87.452
93342,85.36
93343,319.018
93344,86.278
93345,105.734
93346,71.069
93347,60.956
93348,119.027
93349,100.288
93350,62.287
93351,68.087
93352,61.911
93353,85.16
93354,64.76
93355,289.707
93356,96.633
93357,615.742
93358,90.818
93359,283.352
93360,81.226
93361,111.866
93362,54.245
93363,64.536
93364,101.896
93365,70.121
93366,338.972
93367,96.963
93368,79.148
93369,98.359
93370,90.217
93371,77.919
93372,99.295
93373,84.729
93374,114.384
93375,68.664
93376,92.646
93377,89.786
93378,84.094
93379,141.065
93380,122.494
93381,97.533
93382,88.849
93383,96.892
93384,473.64
93385,122.124
93386,274.688
93387,59.907
93388,74.995
93389,76.943
93390,105.948
93391,102.34
93392,122.306
93393,166.206
93394,269.399
93395,82.447
93396,874.295
93397,91.816
93398,124.932
93399,70.31
93400,1364.673
93401,64.225
93402,499.171
93403,87.189
93404,60.009
93405,248.989
93406,74.73
93407,61.518
93408,98.244
93409,72.298
93410,78.074
93411,58.269
93412,63.363
93413,77.161
93414,206.6
93415,106.871
93416,262.478
93417,80.888
93418,91.664
93419,64.884
93420,526.121
93421,239.583
93422,79.444
93423,89.267
93424,71.634
93425,71.329
93426,69.002
93427,71.858
93428,54.233
93429,85.533
93430,94.351
93431,366.816
93432,99.976
93433,96.617
93434,104.273
93435,81.236
93436,98.791
93437,171.674
93438,96.534
93439,114.617
93440,135.976
93441,86.985
93442,74.627
93443,88.374
93444,104.752
93445,87.937
93446,89.881
93447,94.364
93448,100.607
93449,68.186
93450,56.032
93451,65.51
93452,731.717
93453,74.613
93454,128.379
93455,1169.478
93456,478.084
93457,116.437
93458,229.763
93459,76.892
93460,108.127
93461,81.339
93462,155.865
93463,282.168
93464,70.036
93465,110.121
93466,86.824
93467,61.073
93468,80.378
93469,498.157
93470,141.356
93471,228.323
93472,92.14
93473,111.146
93474,86.55
93475,166.981
93476,138.913
93477,79.821
93478,115.426
93479,98.953
93480,76.788
93481,77.244
93482,70.304
93483,183.369
93484,121.412
93485,278.178
93486,898.724
93487,105.592
93488,129.94
93489,76.667
93490,75.352
93491,353.166
93492,66.14
93493,122.354
93494,63.382
93495,301.476
93496,74.87
93497,130.147
93498,89.04
93499,79.755
93500,67.983
93501,69.393
93502,72.086
93503,318.92
93504,136.984
93505,67.467
93506,129.043
93507,416.536
93508,91.104
93509,131.749
93510,109.013
93511,64.582
93512,71.999
93513,270.469
93514,90.279
93515,545.826
93516,104.359
93517,85.182
93518,197.354
93519,121.366
93520,203.035
93521,85.005
93522,93.62
93523,75.729
93524,108.621
93525,102.043
93526,86.162
93527,100.353
93528,184.264
93529,87.73
93530,104.506
93531,81.696
93532,109.541
93533,98.695
93534,105.534
93535,106.683
93536,108.595
93537,116.133
93538,85.182
93539,104.359
93540,90.279
93541,545.826
93542,73.733
93543,86.768
93544,94.635
93545,69.433
93546,71.818
93547,88.195
93548,69.724
93549,78.905
93550,69.213
93551,95.217
93552,68.807
93553,84.618
93554,96.956
93555,61.92
93556,70.69
93557,209.546
93558,110.041
93559,177.998
93560,82.749
93561,70.265
93562,78.185
93563,111.111
93564,54.407
93565,59.275
93566,127.304
93567,103.241
93568,69.738
93569,60.517
93570,107.141
93571,120.206
93572,72.029
93573,257.525
93574,122.572
93575,169.236
93576,145.694
93577,69.764
93578,86.505
93579,89.51
93580,119.656
93581,280.513
93582,141.863
93583,92.706
93584,83.125
93585,181.973
93586,119.33
93587,100.169
93588,96.283
93589,116.24
93590,74.694
93591,270.469
93592,89.376
93593,86.713
93594,126.065
93595,156.459
93596,81.322
93597,109.39
93598,175.415
93599,100.137
93600,116.563
93601,345.238
93602,131.945
93603,93.801
93604,79.424
93605,105.56
93606,95.128
93607,87.999
93608,82.9
93609,83.148
93610,99.189
93611,182.722
93612,61.666
93613,62.142
93614,475.961
93615,180.217
93616,190.205
93617,97.355
93618,132.734
93619,143.236
93620,525.129
93621,120.13
93622,291.051
93623,177.423
93624,146.791
93625,99.171
93626,77.95
93627,95.252
93628,69.647
93629,308.728
93630,105.865
93631,72.488
93632,59.38
93633,108.613
93634,130.688
93635,90.557
93636,230.102
93637,68.6
93638,118.354
93639,87.324
93640,222.948
93641,71.09
93642,372.346
93643,61.826
93644,56.511
93645,99.145
93646,105.702
93647,221.342
93648,76.015
93649,92.053
93650,106.998
93651,88.567
93652,123.163
93653,75.99
93654,85.861
93655,79.166
93656,76.512
93657,118.691
93658,84.81
93659,222.272
93660,206.99
93661,84.501
93662,117.441
93663,113.117
93664,91.91
93665,68.456
93666,126.731
93667,247.5
93668,63.188
93669,107.1
93670,182.798
93671,154.076
93672,137.264
93673,89.019
93674,74.488
93675,911.399
93676,65.86
93677,110.074
93678,108.784
93679,5074.101
93680,121.577
93681,99.475
93682,73.876
93683,106.292
93684,70.837
93685,74.199
93686,69.999
93687,88.446
93688,97.519
93689,122.586
93690,84.957
93691,98.986
93692,110.85
93693,107.266
93694,78.598
93695,90.31
93696,189.962
93697,187.517
93698,98.952
93699,82.735
93700,91.188
93701,77.209
93702,82.287
93703,87.172
93704,73.715
93705,74.881
93706,73.559
93707,88.313
93708,99.84
93709,126.084
93710,111.556
93711,60.982
93712,238.879
93713,137.824
93714,115.897
93715,124.926
93716,85.699
93717,94.774
93718,76.474
93719,113.721
93720,66.262
93721,65.592
93722,87.768
93723,65.798
93724,58.038
93725,104.183
93726,106.739
93727,106.038
93728,6392.459
93729,55.136
93730,113.701
93731,75.398
93732,120.629
93733,129.697
93734,66.399
93735,70.265
93736,72.745
93737,73.909
93738,63.653
93739,99.553
93740,84.988
93741,84.678
93742,62.958
93743,105.522
93744,50.637
93745,111.549
93746,80.236
93747,198.766
93748,67.055
93749,171.558
93750,151.957
93751,110.123
93752,84.257
93753,151.795
93754,81.765
93755,99.552
93756,170.441
93757,755.825
93758,72.787
93759,304.584
93760,161.942
93761,220.738
93762,129.898
93763,97.609
93764,224.247
93765,74.525
93766,105.63
93767,79.678
93768,97.494
93769,136.339
93770,70.592
93771,196.188
93772,71.489
93773,77.542
93774,59.502
93775,73.724
93776,175.259
93777,62.279
93778,81.166
93779,106.462
93780,122.118
93781,84.569
93782,106.527
93783,81.525
93784,76.3
93785,145.698
93786,101.445
93787,84.427
93788,68.818
93789,740.185
93790,108.943
93791,55.917
93792,124.898
93793,256.853
93794,91.501
93795,94.053
93796,77.269
93797,96.264
93798,92.467
93799,90.697
93800,392.792
93801,193.174
93802,93.266
93803,72.437
93804,204.178
93805,97.36
93806,83.337
93807,88.238
93808,752.795
93809,99.549
93810,68.005
93811,272.936
93812,96.712
93813,227.915
93814,50.967
93815,103.972
93816,86.302
93817,74.505
93818,62.731
93819,92.317
93820,73.658
93821,65.118
93822,72.306
93823,97.614
93824,72.861
93825,75.347
93826,116.461
93827,83.446
93828,56.976
93829,83.289
93830,238.741
93831,78.508
93832,108.83
93833,105.023
93834,64.405
93835,62.57
93836,65.053
93837,75.612
93838,179.895
93839,63.126
93840,97.001
93841,88.323
93842,296.704
93843,64.044
93844,115.745
93845,415.579
93846,147.242
93847,87.233
93848,106.519
93849,90.205
93850,109.96
93851,110.397
93852,123.686
93853,110.367
93854,105.637
93855,149.138
93856,121.507
93857,124.612
93858,106.072
93859,108.343
93860,419.986
93861,279.424
93862,105.582
93863,80.432
93864,94.285
93865,108.08
93866,74.752
93867,60.448
93868,109.541
93869,96.448
93870,131.176
93871,106.354
93872,74.815
93873,85.354
93874,59.067
93875,82.2
93876,208.255
93877,62.711
93878,84.178
93879,80.914
93880,106.569
93881,80.132
93882,120.382
93883,86.12
93884,76.56
93885,78.459
93886,81.898
93887,72.371
93888,117.027
93889,125.297
93890,119.944
93891,134.838
93892,84.417
93893,494.915
93894,409.787
93895,110.361
93896,59.701
93897,81.598
93898,94.466
93899,128.048
93900,89.321
93901,135.994
93902,84.895
93903,450.106
93904,107.131
93905,477.129
93906,81.575
93907,98.876
93908,65.866
93909,70.249
93910,83.23
93911,79.789
93912,130.654
93913,90.852
93914,63.333
93915,116.788
93916,58.779
93917,85.897
93918,113.043
93919,109.658
93920,71.275
93921,74.233
93922,58.603
93923,68.664
93924,85.601
93925,88.964
93926,121.295
93927,99.245
93928,66.199
93929,83.566
93930,87.4
93931,164.541
93932,220.677
93933,138.807
93934,331.462
93935,103.401
93936,555.163
93937,183.717
93938,250.382
93939,96.377
93940,79.608
93941,59.279
93942,73.147
93943,63.52
93944,80.25
93945,64.731
93946,80.843
93947,94.078
93948,67.166
93949,888.16
93950,99.04
93951,155.913
93952,117.594
93953,83.1
93954,98.109
93955,105.237
93956,1350.711
93957,108.599
93958,146.193
93959,60.641
93960,202.674
93961,63.205
93962,127.521
93963,114.779
93964,94.484
93965,515.032
93966,69.446
93967,85.403
93968,900.141
93969,98.7
93970,80.461
93971,309.287
93972,71.449
93973,130.499
93974,83.847
93975,89.193
93976,78.909
93977,213.576
93978,198.667
93979,68.023
93980,85.878
93981,127.712
93982,71.985
93983,58.088
93984,77.041
93985,65.43
93986,178.467
93987,73.153
93988,62.138
93989,111.609
93990,76.508
93991,83.719
93992,60.455
93993,71.841
93994,73.505
93995,87.378
93996,112.554
93997,79.195
93998,71.464
93999,343.925
94000,83.671
94001,81.407
94002,145.331
94003,84.105
94004,200.735
94005,401.26
94006,76.658
94007,73.313
94008,83.783
94009,65.354
94010,376.533
94011,106.058
94012,103.775
94013,66.794
94014,100.701
94015,98.394
94016,315.766
94017,84.637
94018,68.561
94019,76.521
94020,76.699
94021,61.355
94022,72.593
94023,107.453
94024,68.085
94025,98.074
94026,94.766
94027,122.188
94028,307.67
94029,95.946
94030,91.439
94031,71.791
94032,67.958
94033,85.213
94034,66.53
94035,77.366
94036,67.022
94037,274.658
94038,73.066
94039,130.282
94040,103.841
94041,97.776
94042,69.913
94043,77.879
94044,74.612
94045,107.997
94046,135.908
94047,99.666
94048,284.259
94049,86.451
94050,71.133
94051,112.908
94052,223.651
94053,115.805
94054,82.582
94055,76.404
94056,91.727
94057,86.15
94058,52.677
94059,77.524
94060,214.864
94061,86.247
94062,81.649
94063,73.937
94064,119.316
94065,60.784
94066,65.7
94067,208.025
94068,170.534
94069,94.699
94070,108.334
94071,68.606
94072,89.782
94073,290.06
94074,131.959
94075,145.106
94076,92.717
94077,101.545
94078,197.716
94079,77.837
94080,51.653
94081,270.564
94082,392.31
94083,88.224
94084,301.231
94085,121.294
94086,105.591
94087,66.123
94088,84.087
94089,144.83
94090,82.814
94091,194.887
94092,82.138
94093,75.739
94094,97.476
94095,83.019
94096,84.758
94097,73.872
94098,173.005
94099,127.627
94100,174.555
94101,615.027
94102,64.962
94103,75.815
94104,112.471
94105,79.44
94106,117.326
94107,121.01
94108,88.713
94109,83.266
94110,168.334
94111,101.239
94112,121.818
94113,103.818
94114,70.843
94115,102.148
94116,122.596
94117,99.809
94118,224.283
94119,97.985
94120,565.434
94121,136.01
94122,104.031
94123,120.808
94124,111.983
94125,281.27
94126,128.604
94127,90.466
94128,130.452
94129,72.692
94130,99.176
94131,100.027
94132,59.836
94133,84.829
94134,77.208
94135,118.885
94136,61.234
94137,212.222
94138,129.55
94139,71.44
94140,92.915
94141,128.437
94142,82.829
94143,65.183
94144,73.703
94145,77.408
94146,89.687
94147,76.281
94148,62.513
94149,58.622
94150,88.08
94151,597.445
94152,94.704
94153,111.588
94154,72.632
94155,113.722
94156,78.396
94157,104.409
94158,104.444
94159,73.556
94160,71.39
94161,355.792
94162,188.642
94163,145.88
94164,65.217
94165,194.329
94166,78.654
94167,49.662
94168,86.827
94169,93.897
94170,63.258
94171,94.237
94172,67.514
94173,98.742
94174,82.105
94175,80.393
94176,164.706
94177,85.311
94178,69.254
94179,107.187
94180,109.065
94181,70.912
94182,104.371
94183,91.197
94184,106.075
94185,149.146
94186,81.254
94187,139.378
94188,170.857
94189,120.204
94190,184.324
94191,76.577
94192,79.651
94193,1119.611
94194,82.631
94195,63.904
94196,128.734
94197,79.804
94198,167.707
94199,87.97
94200,178.105
94201,121.244
94202,134.969
94203,118.553
94204,115.789
94205,177.778
94206,124.67
94207,60.462
94208,77.855
94209,78.235
94210,109.889
94211,67.481
94212,116.46
94213,141.127
94214,109.566
94215,103.747
94216,78.223
94217,81.959
94218,66.722
94219,114.021
94220,77.949
94221,99.417
94222,70.774
94223,62.079
94224,83.143
94225,87.002
94226,108.564
94227,97.627
94228,125.341
94229,68.712
94230,102.549
94231,526.143
94232,107.334
94233,96.896
94234,87.826
94235,256.415
94236,329.185
94237,233.025
94238,56.868
94239,123.054
94240,96.586
94241,80.37
94242,61.98
94243,77.539
94244,83.831
94245,182.444
94246,64.664
94247,91.034
94248,83.608
94249,135.426
94250,80.148
94251,96.34
94252,273.242
94253,94.534
94254,70.669
94255,193.945
94256,321.136
94257,77.705
94258,97.828
94259,95.034
94260,52.736
94261,73.071
94262,365.16
94263,217.713
94264,226.73
94265,55.469
94266,79.255
94267,237.759
94268,279.106
94269,173.903
94270,86.765
94271,66.727
94272,78.254
