,aRarity,mRarity
75252,8.45,0.58
75253,5.73,0.43
75254,9.93,0.49
75255,7.46,0.52
75256,11.36,0.97
75257,11.28,0.8
75258,7.65,0.57
75259,4.98,0.32
75260,13.13,0.57
75261,8.8,0.55
75262,14.03,0.58
75263,6.54,0.46
75264,27.32,0.62
75265,7.23,0.48
75266,5.68,0.36
75267,54.33,1.2
75268,5.55,0.43
75269,22.95,2.2
75270,31.57,0.81
75271,20.96,1.32
75272,30.75,0.94
75273,8.37,0.5
75274,7.94,0.66
75275,7.99,0.58
75276,6.86,0.61
75277,8.52,0.34
75278,6.38,0.46
75279,11.21,0.58
75280,75.35,1.24
75281,9.11,0.51
75282,5.99,0.35
75283,33.14,1.08
75284,27.67,0.64
75285,7.83,0.44
75286,9.14,0.36
75287,14.51,0.67
75288,8.18,0.54
75289,12.66,1.0
75290,21.64,1.18
75291,6.37,0.46
75292,7.68,0.51
75293,13.5,0.6
75294,7.45,0.6
75295,7.04,0.58
75296,6.32,0.46
75297,16.08,0.46
75298,17.25,0.65
75299,6.37,0.47
75300,12.62,0.53
75301,8.59,0.59
75302,9.29,0.73
75303,6.02,0.48
75304,8.36,0.44
75305,8.23,0.56
75306,6.68,0.51
75307,7.4,0.31
75308,52.28,0.9
75309,8.66,0.75
75310,6.53,0.51
75311,5.34,0.52
75312,9.66,0.73
75313,7.0,0.39
75314,9.04,0.7
75315,10.56,0.45
75316,7.27,0.45
75317,6.0,0.35
75318,9.84,0.56
75319,23.62,0.83
75320,8.81,0.81
75321,11.61,0.55
75322,7.7,0.48
75323,8.82,0.54
75324,5.43,0.49
75325,6.71,0.29
75326,11.53,0.87
75327,6.15,0.44
75328,7.76,0.44
75329,7.16,0.64
75330,7.77,0.51
75331,7.45,0.45
75332,5.86,0.47
75333,9.75,0.77
75334,5.94,0.48
75335,7.11,0.56
75336,8.68,0.4
75337,10.12,0.81
75338,6.15,0.29
75339,7.26,0.49
75340,10.51,0.52
75341,6.12,0.35
75342,9.95,0.76
75343,14.48,0.53
75344,9.57,0.45
75345,23.37,0.91
75346,6.57,0.5
75347,23.38,1.34
75348,5.63,0.49
75349,6.39,0.66
75350,5.59,0.28
75351,13.62,0.86
75352,12.91,0.97
75353,6.53,0.38
75354,11.15,1.1
75355,16.47,0.61
75356,6.54,0.5
75357,5.54,0.41
75358,9.56,0.42
75359,6.13,0.65
75360,8.83,0.47
75361,8.24,0.7
75362,13.26,0.51
75363,21.54,0.61
75364,6.77,0.39
75365,9.47,0.89
75366,10.81,0.59
75367,7.24,0.64
75368,12.71,0.76
75369,9.69,0.65
75370,8.61,0.61
75371,6.41,0.47
75372,6.05,0.4
75373,6.27,0.45
75374,5.72,0.42
75375,17.1,0.79
75376,11.78,0.42
75377,6.7,0.76
75378,8.35,0.45
75379,16.0,0.6
75380,5.63,0.42
75381,11.12,0.73
75382,6.88,0.48
75383,10.35,0.54
75384,8.89,0.5
75385,7.66,0.35
75386,7.65,0.62
75387,6.84,0.61
75388,9.65,0.6
75389,9.46,0.38
75390,31.31,0.8
75391,7.91,0.47
75392,5.29,0.39
75393,7.49,0.47
75394,9.59,0.47
75395,8.74,0.46
75396,7.9,0.62
75397,9.68,0.6
75398,9.82,0.57
75399,4.14,0.37
75400,9.05,0.81
75401,8.54,0.55
75402,22.87,0.83
75403,9.27,0.54
75404,23.49,1.06
75405,5.08,0.41
75406,6.06,0.45
75407,4.48,0.39
75408,5.57,0.44
75409,5.88,0.41
75410,5.77,0.43
75411,8.44,0.29
75412,6.35,0.39
75413,11.46,0.81
75414,9.72,0.53
75415,6.97,0.54
75416,16.57,0.9
75417,9.67,0.53
75418,9.51,0.43
75419,12.47,0.77
75420,6.54,0.44
75421,6.82,0.61
75422,8.63,0.61
75423,12.48,0.95
75424,6.19,0.39
75425,8.45,0.56
75426,85.38,1.94
75427,21.16,0.78
75428,7.85,0.54
75429,6.71,0.41
75430,9.71,0.58
75431,25.53,0.98
75432,24.53,0.67
75433,5.23,0.35
75434,9.53,0.53
75435,6.9,0.42
75436,10.99,0.69
75437,8.61,0.48
75438,10.29,0.56
75439,6.82,0.44
75440,7.94,0.49
75441,19.0,0.82
75442,10.67,0.42
75443,9.9,0.6
75444,5.22,0.4
75445,6.01,0.55
75446,6.68,0.42
75447,18.75,1.04
75448,15.63,0.91
75449,9.98,0.95
75450,9.45,0.58
75451,6.75,0.49
75452,5.52,0.49
75453,8.14,0.46
75454,25.01,0.74
75455,23.28,0.7
75456,7.79,0.46
75457,5.56,0.41
75458,7.36,0.47
75459,8.06,0.48
75460,6.25,0.58
75461,16.45,0.68
75462,8.3,0.59
75463,6.39,0.39
75464,10.34,0.69
75465,6.51,0.54
75466,7.7,0.44
75467,11.02,0.81
75468,20.74,1.05
75469,4.55,0.39
75470,7.89,0.43
75471,8.2,0.6
75472,10.17,0.52
75473,7.12,0.47
75474,5.8,0.32
75475,8.94,0.44
75476,10.39,0.71
75477,5.38,0.52
75478,11.46,0.71
75479,6.07,0.5
75480,8.65,0.48
75481,5.74,0.33
75482,6.02,0.49
75483,10.11,0.63
75484,5.5,0.36
75485,8.88,0.62
75486,8.33,0.59
75487,8.84,0.58
75488,13.67,0.73
75489,5.32,0.4
75490,14.41,0.94
75491,8.39,0.74
75492,8.08,0.51
75493,59.8,1.22
75494,12.31,0.59
75495,7.19,0.45
75496,23.46,1.01
75497,6.33,0.7
75498,8.91,0.53
75499,6.8,0.5
75500,6.23,0.47
75501,7.81,0.55
75502,8.74,0.64
75503,5.42,0.54
75504,9.09,0.63
75505,7.05,0.37
75506,7.86,0.38
75507,8.4,0.44
75508,87.34,1.2
75509,5.4,0.35
75510,8.66,0.59
75511,10.77,0.52
75512,5.89,0.47
75513,9.81,0.62
75514,7.34,0.62
75515,17.16,0.66
75516,6.64,0.49
75517,17.67,0.76
75518,14.05,1.04
75519,6.68,0.41
75520,16.43,1.02
75521,10.35,0.5
75522,13.04,0.91
75523,7.99,0.66
75524,7.23,0.36
75525,23.2,0.97
75526,7.94,0.45
75527,13.83,0.87
75528,31.59,1.08
75529,10.05,0.68
75530,38.37,0.87
75531,7.35,0.47
75532,13.8,0.71
75533,6.09,0.44
75534,8.73,0.44
75535,5.75,0.38
75536,7.97,0.75
75537,8.64,0.56
75538,7.49,0.64
75539,11.73,0.61
75540,9.48,0.57
75541,7.85,0.63
75542,15.03,1.07
75543,12.3,0.57
75544,6.36,0.5
75545,20.74,0.71
75546,7.66,0.66
75547,6.86,0.47
75548,11.81,0.71
75549,5.19,0.35
75550,10.22,0.55
75551,10.76,0.6
75552,12.96,0.72
75553,5.13,0.41
75554,22.02,0.68
75555,10.39,0.6
75556,6.84,0.47
75557,14.05,1.05
75558,9.92,0.68
75559,8.72,0.48
75560,37.2,0.85
75561,113.02,1.19
75562,42.75,1.43
75563,9.82,0.52
75564,6.82,0.43
75565,7.74,0.38
75566,10.84,0.76
75567,16.15,0.86
75568,7.76,0.48
75569,7.49,0.4
75570,7.61,0.36
75571,10.0,0.46
75572,5.87,0.31
75573,8.05,0.39
75574,50.39,0.83
75575,8.35,0.64
75576,5.48,0.4
75577,53.62,1.37
75578,6.46,0.45
75579,6.99,0.49
75580,6.67,0.33
75581,8.55,0.53
75582,8.68,0.41
75583,11.35,0.49
75584,8.41,0.39
75585,11.18,0.68
75586,7.19,0.64
75587,7.39,0.71
75588,9.11,0.65
75589,6.59,0.37
75590,12.18,0.54
75591,11.4,0.85
75592,7.67,0.52
75593,7.68,0.45
75594,7.46,0.44
75595,15.85,0.86
75596,8.86,0.48
75597,8.68,0.67
75598,8.67,0.46
75599,7.92,0.49
75600,6.73,0.46
75601,39.85,0.87
75602,6.35,0.59
75603,7.7,0.34
75604,10.16,0.67
75605,9.38,0.42
75606,13.38,0.55
75607,7.01,0.51
75608,7.06,0.6
75609,22.59,1.08
75610,8.37,0.43
75611,14.76,0.7
75612,6.46,0.36
75613,6.91,0.56
75614,19.83,0.91
75615,6.47,0.45
75616,8.29,0.54
75617,8.12,0.51
75618,9.25,0.77
75619,14.92,1.0
75620,8.4,0.58
75621,9.8,0.46
75622,6.75,0.37
75623,10.01,0.6
75624,12.41,0.8
75625,11.89,0.83
75626,9.5,0.8
75627,13.89,0.69
75628,21.81,0.8
75629,6.48,0.45
75630,6.57,0.67
75631,10.18,0.89
75632,12.06,0.81
75633,7.65,0.42
75634,25.27,0.83
75635,6.7,0.42
75636,27.19,0.91
75637,11.68,0.64
75638,7.45,0.45
75639,23.23,0.94
75640,5.95,0.61
75641,6.93,0.56
75642,5.9,0.53
75643,16.31,0.89
75644,5.56,0.35
75645,14.29,0.83
75646,8.19,0.6
75647,7.11,0.53
75648,7.45,0.5
75649,8.12,0.53
75650,47.97,1.03
75651,6.11,0.34
75652,12.97,0.69
75653,26.28,0.91
75654,7.15,0.42
75655,9.03,0.67
75656,13.08,0.83
75657,7.32,0.54
75658,26.63,0.85
75659,23.73,0.73
75660,7.92,0.49
75661,6.4,0.45
75662,8.1,0.61
75663,8.24,0.46
75664,6.88,0.48
75665,6.53,0.55
75666,13.6,0.59
75667,8.95,0.42
75668,4.56,0.43
75669,6.19,0.4
75670,10.38,0.54
75671,5.43,0.39
75672,11.02,0.56
75673,8.69,0.59
75674,21.97,0.96
75675,7.22,0.42
75676,8.42,0.49
75677,6.02,0.62
75678,9.1,0.46
75679,7.7,0.5
75680,6.16,0.37
75681,5.87,0.51
75682,11.42,1.03
75683,7.33,0.3
75684,13.68,0.62
75685,27.66,0.87
75686,7.8,0.55
75687,16.55,0.92
75688,9.12,0.6
75689,35.67,0.93
75690,10.07,0.48
75691,13.05,0.85
75692,7.56,0.55
75693,7.62,0.63
75694,7.86,0.53
75695,7.82,0.6
75696,10.9,0.79
75697,5.38,0.28
75698,7.83,0.51
75699,13.37,0.89
75700,7.23,0.43
75701,6.61,0.4
75702,4.15,0.38
75703,12.14,0.67
75704,11.24,0.81
75705,8.46,0.55
75706,8.85,0.64
75707,11.87,0.45
75708,38.91,1.22
75709,8.0,0.53
75710,5.09,0.41
75711,6.88,0.68
75712,6.77,0.53
75713,6.38,0.4
75714,37.78,1.14
75715,10.2,0.57
75716,7.07,0.63
75717,10.23,0.66
75718,6.2,0.38
75719,7.76,0.33
75720,4.52,0.44
75721,12.46,0.87
75722,9.47,0.55
75723,6.92,0.4
75724,11.32,0.55
75725,9.0,0.7
75726,10.51,0.41
75727,8.24,0.43
75728,10.14,0.53
75729,39.02,1.09
75730,8.51,0.69
75731,13.62,1.08
75732,6.07,0.41
75733,6.3,0.37
75734,8.71,0.42
75735,11.19,0.64
75736,8.89,0.64
75737,6.58,0.3
75738,18.76,0.96
75739,10.32,0.55
75740,5.27,0.54
75741,21.89,0.89
75742,9.66,0.57
75743,7.23,0.56
75744,13.44,0.81
75745,10.47,0.52
75746,9.81,0.53
75747,9.06,0.56
75748,37.72,0.65
75749,12.79,0.68
75750,7.75,0.59
75751,6.62,0.35
75752,5.09,0.37
75753,5.7,0.45
75754,13.25,0.77
75755,11.24,0.66
75756,13.18,1.07
75757,38.11,1.36
75758,5.23,0.41
75759,9.85,0.58
75760,10.49,0.67
75761,13.61,0.62
75762,4.36,0.4
75763,9.75,0.56
75764,9.46,0.6
75765,6.56,0.48
75766,6.49,0.33
75767,14.66,0.65
75768,7.21,0.37
75769,18.3,0.62
75770,40.35,0.8
75771,8.09,0.54
75772,5.79,0.47
75773,7.15,0.58
75774,48.51,1.19
75775,7.14,0.49
75776,24.78,0.79
75777,5.77,0.46
75778,5.05,0.44
75779,10.36,0.84
75780,6.69,0.51
75781,9.81,0.5
75782,30.85,0.74
75783,6.03,0.45
75784,11.24,0.54
75785,11.83,0.68
75786,29.86,0.93
75787,9.32,0.64
75788,11.0,0.55
75789,21.62,0.96
75790,7.7,0.29
75791,10.66,0.61
75792,6.9,0.61
75793,4.48,0.27
75794,6.53,0.4
75795,6.24,0.31
75796,10.3,0.48
75797,6.34,0.3
75798,6.02,0.45
75799,10.06,0.61
75800,12.85,0.7
75801,18.11,1.28
75802,7.54,0.49
75803,8.74,0.48
75804,6.89,0.53
75805,9.01,0.48
75806,15.35,0.7
75807,6.4,0.37
75808,5.18,0.4
75809,7.55,0.52
75810,4.85,0.45
75811,10.67,0.57
75812,6.3,0.34
75813,12.37,0.91
75814,6.42,0.36
75815,8.5,0.65
75816,25.01,1.14
75817,5.06,0.44
75818,8.55,0.56
75819,7.48,0.31
75820,9.34,0.54
75821,15.71,0.88
75822,7.36,0.71
75823,6.44,0.52
75824,6.71,0.36
75825,9.35,0.54
75826,22.54,1.53
75827,7.99,0.63
75828,9.05,0.61
75829,8.14,0.52
75830,8.71,0.51
75831,14.2,0.67
75832,12.16,0.51
75833,13.21,0.77
75834,6.68,0.51
75835,28.04,0.86
75836,8.84,0.64
75837,8.02,0.74
75838,9.61,0.52
75839,13.27,0.73
75840,10.68,0.83
75841,5.54,0.53
75842,15.81,0.98
75843,10.65,0.45
75844,6.43,0.53
75845,6.34,0.44
75846,6.29,0.5
75847,8.35,0.57
75848,6.56,0.37
75849,13.82,0.92
75850,24.44,1.05
75851,7.37,0.43
75852,7.59,0.44
75853,10.28,0.75
75854,14.55,0.86
75855,8.84,0.54
75856,6.66,0.43
75857,6.0,0.66
75858,6.38,0.58
75859,6.69,0.5
75860,15.74,0.84
75861,9.38,0.35
75862,17.97,0.94
75863,21.84,0.61
75864,7.73,0.43
75865,8.06,0.57
75866,7.68,0.5
75867,9.34,0.64
75868,22.87,0.69
75869,11.83,0.68
75870,7.06,0.49
75871,14.19,1.04
75872,6.39,0.5
75873,169.02,1.67
75874,7.51,0.57
75875,7.52,0.56
75876,7.87,0.68
75877,7.95,0.65
75878,5.54,0.46
75879,8.44,0.58
75880,9.27,0.74
75881,6.35,0.48
75882,8.79,0.8
75883,5.68,0.33
75884,9.85,0.6
75885,6.42,0.48
75886,5.57,0.43
75887,9.46,0.56
75888,7.48,0.43
75889,7.78,0.49
75890,6.1,0.41
75891,5.34,0.38
75892,19.26,0.64
75893,7.64,0.59
75894,6.46,0.36
75895,10.07,0.91
75896,9.79,0.64
75897,5.69,0.34
75898,12.01,0.7
75899,9.43,0.5
75900,7.33,0.65
75901,6.3,0.43
75902,7.78,0.46
75903,6.12,0.44
75904,9.65,0.44
75905,6.62,0.51
75906,6.04,0.43
75907,6.55,0.38
75908,7.57,0.51
75909,10.8,0.62
75910,5.88,0.34
75911,6.82,0.55
75912,36.67,2.27
75913,13.21,0.68
75914,22.4,0.64
75915,17.53,1.15
75916,7.5,0.54
75917,6.65,0.45
75918,24.69,0.72
75919,15.37,0.84
75920,12.46,0.81
75921,7.14,0.44
75922,8.66,0.61
75923,4.85,0.48
75924,8.82,0.66
75925,11.1,0.64
75926,14.87,0.86
75927,10.49,0.95
75928,4.08,0.36
75929,9.07,0.7
75930,11.76,0.78
75931,7.16,0.46
75932,38.44,0.94
75933,13.34,0.78
75934,8.86,0.62
75935,9.4,0.68
75936,6.36,0.36
75937,12.8,0.69
75938,4.85,0.33
75939,10.2,0.67
75940,6.05,0.45
75941,7.46,0.5
75942,9.36,0.5
75943,10.92,0.62
75944,6.1,0.36
75945,9.29,0.52
75946,6.69,0.35
75947,12.36,0.51
75948,8.46,0.73
75949,10.43,0.78
75950,8.27,0.58
75951,7.34,0.43
75952,7.37,0.49
75953,11.46,0.96
75954,5.12,0.35
75955,5.96,0.41
75956,7.91,0.43
75957,17.28,0.77
75958,4.67,0.43
75959,5.72,0.43
75960,6.08,0.5
75961,10.01,0.84
75962,10.5,0.59
75963,11.13,0.43
75964,10.69,0.64
75965,6.89,0.35
75966,52.62,1.43
75967,10.61,0.73
75968,10.13,0.5
75969,13.4,1.14
75970,7.15,0.34
75971,6.58,0.35
75972,8.34,0.34
75973,8.45,0.46
75974,10.26,0.51
75975,7.11,0.67
75976,10.06,0.59
75977,12.16,0.61
75978,41.86,1.4
75979,6.76,0.5
75980,8.52,0.49
75981,8.37,0.46
75982,9.92,0.64
75983,27.41,1.43
75984,5.68,0.36
75985,5.21,0.41
75986,6.47,0.42
75987,9.7,0.5
75988,10.6,0.84
75989,5.6,0.41
75990,7.04,0.33
75991,28.5,1.1
75992,8.11,0.59
75993,19.21,1.08
75994,4.05,0.33
75995,5.56,0.4
75996,20.0,0.57
75997,6.24,0.5
75998,8.29,0.43
75999,7.07,0.54
76000,6.07,0.35
76001,13.29,0.7
76002,6.57,0.49
76003,9.26,0.71
76004,7.48,0.71
76005,6.31,0.56
76006,4.73,0.31
76007,9.27,0.54
76008,7.63,0.38
76009,9.96,0.65
76010,38.8,1.25
76011,9.72,0.55
76012,20.43,1.16
76013,8.36,0.41
76014,8.15,0.75
76015,6.97,0.34
76016,5.6,0.31
76017,9.03,0.66
76018,7.71,0.5
76019,11.35,0.91
76020,8.16,0.71
76021,17.29,0.9
76022,6.91,0.35
76023,16.36,1.03
76024,7.54,0.39
76025,7.15,0.53
76026,10.67,0.64
76027,16.23,1.27
76028,31.4,0.96
76029,17.53,0.79
76030,7.32,0.52
76031,37.32,0.65
76032,9.57,0.6
76033,16.08,0.78
76034,8.3,0.62
76035,9.31,0.72
76036,7.65,0.43
76037,10.67,0.56
76038,13.89,0.59
76039,10.79,0.79
76040,6.23,0.37
76041,12.45,0.54
76042,12.46,0.97
76043,59.6,1.2
76044,11.21,0.76
76045,16.02,1.0
76046,37.5,1.02
76047,10.53,0.69
76048,6.29,0.38
76049,5.08,0.36
76050,11.43,0.46
76051,11.35,0.47
76052,15.36,0.95
76053,9.0,0.56
76054,9.28,0.57
76055,14.81,0.89
76056,6.21,0.37
76057,8.97,0.62
76058,12.72,0.65
76059,10.49,0.66
76060,53.95,1.18
76061,7.96,0.46
76062,19.46,1.03
76063,5.94,0.31
76064,25.4,0.59
76065,6.11,0.38
76066,6.56,0.53
76067,52.79,0.99
76068,7.31,0.56
76069,23.84,0.99
76070,8.8,0.61
76071,11.81,0.67
76072,10.98,0.69
76073,7.52,0.52
76074,8.85,0.4
76075,8.43,0.29
76076,12.35,0.52
76077,12.69,0.71
76078,13.59,1.06
76079,7.28,0.77
76080,10.38,0.78
76081,10.43,0.73
76082,8.69,0.57
76083,6.63,0.43
76084,11.46,0.61
76085,7.48,0.45
76086,52.51,1.33
76087,6.15,0.5
76088,6.0,0.42
76089,7.13,0.4
76090,6.99,0.56
76091,11.63,0.43
76092,9.65,0.59
76093,19.32,1.3
76094,12.52,0.96
76095,7.73,0.49
76096,11.7,0.77
76097,10.87,0.67
76098,11.87,0.68
76099,9.23,0.76
76100,8.01,0.53
76101,28.23,0.87
76102,10.52,0.53
76103,6.4,0.44
76104,6.89,0.54
76105,5.23,0.39
76106,6.05,0.41
76107,5.48,0.41
76108,9.91,0.84
76109,9.63,0.48
76110,7.12,0.34
76111,7.62,0.46
76112,6.62,0.6
76113,9.57,0.72
76114,11.97,0.93
76115,17.69,0.92
76116,28.68,1.08
76117,18.34,0.83
76118,8.65,0.5
76119,17.3,0.55
76120,6.14,0.46
76121,7.83,0.42
76122,7.12,0.48
76123,6.72,0.73
76124,36.89,1.04
76125,23.39,1.03
76126,9.63,0.58
76127,9.42,0.46
76128,13.94,0.62
76129,4.19,0.34
76130,27.51,0.75
76131,5.1,0.38
76132,10.4,0.73
76133,6.29,0.4
76134,9.79,0.59
76135,10.97,0.5
76136,12.95,0.71
76137,490.98,2.16
76138,10.81,0.46
76139,7.21,0.55
76140,17.33,0.79
76141,6.72,0.35
76142,6.77,0.54
76143,7.9,0.65
76144,5.74,0.34
76145,7.35,0.54
76146,9.66,0.69
76147,12.36,0.84
76148,10.36,0.9
76149,57.17,0.89
76150,5.25,0.37
76151,10.19,0.51
76152,12.68,0.86
76153,6.98,0.47
76154,10.1,0.69
76155,12.08,0.61
76156,34.62,0.61
76157,12.25,0.74
76158,17.75,1.16
76159,3.84,0.35
76160,6.58,0.45
76161,5.99,0.29
76162,22.05,0.75
76163,7.4,0.52
76164,12.4,0.81
76165,13.14,0.73
76166,8.41,0.6
76167,7.1,0.42
76168,6.2,0.5
76169,7.86,0.29
76170,8.23,0.64
76171,5.22,0.5
76172,6.27,0.53
76173,9.17,0.58
76174,8.96,0.4
76175,12.84,0.84
76176,16.78,0.78
76177,9.93,0.73
76178,31.74,1.09
76179,5.69,0.43
76180,9.25,0.57
76181,7.35,0.48
76182,5.9,0.34
76183,7.12,0.28
76184,14.63,0.52
76185,4.95,0.34
76186,6.92,0.54
76187,7.61,0.57
76188,7.73,0.55
76189,24.11,1.05
76190,26.07,0.82
76191,12.2,0.95
76192,7.44,0.52
76193,19.73,1.2
76194,8.28,0.54
76195,6.11,0.48
76196,13.28,0.6
76197,11.47,0.6
76198,6.13,0.38
76199,9.13,0.46
76200,9.23,0.55
76201,6.89,0.51
76202,9.64,0.45
76203,7.16,0.41
76204,6.32,0.44
76205,7.11,0.48
76206,19.37,0.85
76207,10.36,0.59
76208,23.55,0.81
76209,17.29,0.93
76210,5.76,0.32
76211,7.58,0.38
76212,14.03,0.96
76213,8.19,0.4
76214,6.33,0.51
76215,4.67,0.46
76216,5.68,0.3
76217,7.67,0.51
76218,7.6,0.66
76219,9.76,0.67
76220,7.12,0.46
76221,6.83,0.49
76222,9.3,0.37
76223,6.2,0.57
76224,8.8,0.5
76225,12.18,0.73
76226,5.26,0.38
76227,5.79,0.44
76228,7.25,0.58
76229,8.97,0.71
76230,11.43,0.85
76231,8.98,0.49
76232,7.65,0.31
76233,7.12,0.51
76234,8.84,0.5
76235,10.31,0.65
76236,7.99,0.56
76237,7.32,0.56
76238,10.17,0.51
76239,10.06,0.79
76240,6.6,0.56
76241,5.4,0.28
76242,8.54,0.64
76243,7.46,0.69
76244,7.04,0.47
76245,7.65,0.54
76246,13.51,0.87
76247,11.24,0.55
76248,8.5,0.54
76249,5.84,0.37
76250,23.06,0.76
76251,5.74,0.42
76252,7.26,0.59
76253,9.81,0.61
76254,8.71,0.5
76255,13.03,0.71
76256,4.2,0.36
76257,5.25,0.41
76258,7.89,0.58
76259,20.21,0.94
76260,12.61,0.6
76261,5.73,0.31
76262,5.42,0.49
76263,11.17,0.71
76264,10.61,0.83
76265,6.56,0.43
76266,11.87,0.62
76267,6.39,0.38
76268,22.24,1.9
76269,7.87,0.52
76270,5.35,0.4
76271,7.79,0.64
76272,40.34,1.0
76273,12.34,0.7
76274,5.85,0.47
76275,27.62,1.0
76276,4.75,0.33
76277,6.62,0.67
76278,6.37,0.47
76279,13.42,0.83
76280,19.83,0.5
76281,8.02,0.45
76282,30.43,1.62
76283,7.82,0.63
76284,8.58,0.57
76285,6.97,0.53
76286,7.9,0.52
76287,17.04,0.7
76288,9.12,0.64
76289,54.4,1.35
76290,5.41,0.51
76291,9.68,0.45
76292,6.29,0.49
76293,7.6,0.5
76294,6.18,0.46
76295,7.85,0.57
76296,10.68,0.79
76297,5.8,0.3
76298,7.18,0.62
76299,8.75,0.45
76300,8.66,0.62
76301,9.1,0.53
76302,7.22,0.4
76303,11.28,0.39
76304,11.47,0.71
76305,11.07,0.8
76306,6.04,0.37
76307,71.94,1.7
76308,11.82,0.68
76309,5.07,0.35
76310,15.84,0.8
76311,7.13,0.44
76312,7.96,0.48
76313,23.1,1.1
76314,6.82,0.56
76315,10.08,0.66
76316,6.7,0.52
76317,6.19,0.5
76318,7.51,0.41
76319,6.59,0.41
76320,35.03,1.0
76321,7.4,0.61
76322,12.71,0.84
76323,6.34,0.47
76324,10.57,0.53
76325,9.21,0.55
76326,14.23,0.88
76327,12.5,0.94
76328,6.34,0.54
76329,6.7,0.6
76330,38.52,1.16
76331,15.95,0.82
76332,7.53,0.44
76333,5.72,0.47
76334,9.06,0.45
76335,14.34,1.18
76336,7.41,0.66
76337,6.11,0.48
76338,5.71,0.45
76339,10.55,0.58
76340,10.74,0.64
76341,6.2,0.54
76342,7.29,0.54
76343,10.04,0.74
76344,5.33,0.37
76345,7.19,0.72
76346,10.26,0.63
76347,13.59,0.85
76348,25.13,0.86
76349,11.46,0.56
76350,87.74,1.13
76351,9.93,0.66
76352,6.97,0.42
76353,10.55,0.38
76354,7.8,0.41
76355,10.79,0.74
76356,7.14,0.49
76357,8.59,0.45
76358,9.54,0.65
76359,11.48,0.64
76360,21.6,0.95
76361,26.97,0.86
76362,5.76,0.39
76363,8.36,0.4
76364,9.05,0.5
76365,5.81,0.44
76366,7.61,0.32
76367,7.73,0.39
76368,13.05,0.85
76369,13.09,1.1
76370,8.47,0.54
76371,10.47,0.6
76372,4.88,0.43
76373,5.52,0.39
76374,5.91,0.45
76375,8.49,0.51
76376,6.14,0.59
76377,6.65,0.46
76378,9.02,0.58
76379,21.68,0.67
76380,5.73,0.5
76381,9.13,0.59
76382,9.85,0.76
76383,10.21,0.89
76384,7.01,0.38
76385,39.67,1.75
76386,15.34,0.78
76387,6.64,0.61
76388,9.18,0.68
76389,11.39,0.42
76390,9.25,0.46
76391,10.77,0.46
76392,8.04,0.53
76393,15.21,0.77
76394,24.32,1.11
76395,6.74,0.38
76396,14.02,0.98
76397,12.65,1.17
76398,11.47,0.58
76399,6.39,0.52
76400,12.12,0.75
76401,4.8,0.56
76402,12.5,0.84
76403,10.52,0.59
76404,12.84,0.64
76405,6.29,0.39
76406,6.62,0.4
76407,7.1,0.46
76408,7.88,0.56
76409,30.42,0.98
76410,5.68,0.46
76411,8.11,0.34
76412,12.43,0.82
76413,6.11,0.33
76414,5.32,0.4
76415,11.29,0.86
76416,4.93,0.54
76417,5.59,0.39
76418,6.93,0.34
76419,7.86,0.59
76420,5.54,0.43
76421,6.97,0.31
76422,21.69,0.79
76423,12.13,0.94
76424,7.24,0.54
76425,9.79,0.66
76426,4.46,0.4
76427,21.86,0.73
76428,34.89,1.23
76429,49.54,0.93
76430,9.91,0.59
76431,12.25,0.67
76432,7.22,0.51
76433,9.08,0.48
76434,8.32,0.63
76435,112.5,1.11
76436,7.36,0.47
76437,6.71,0.66
76438,11.07,0.73
76439,7.82,0.53
76440,7.9,0.41
76441,37.7,1.49
76442,6.6,0.33
76443,7.9,0.35
76444,87.15,1.1
76445,9.73,0.75
76446,10.21,0.5
76447,7.57,0.53
76448,32.3,0.67
76449,9.01,0.54
76450,8.32,0.46
76451,8.69,0.58
76452,7.9,0.57
76453,8.11,0.66
76454,6.86,0.46
76455,8.67,0.51
76456,8.34,0.76
76457,8.11,0.56
76458,6.14,0.4
76459,7.23,0.4
76460,4.74,0.44
76461,5.83,0.48
76462,17.12,0.62
76463,7.84,0.54
76464,19.84,1.06
76465,4.63,0.29
76466,7.31,0.64
76467,11.28,0.83
76468,20.58,0.85
76469,10.57,0.53
76470,21.07,0.71
76471,6.64,0.32
76472,5.0,0.37
76473,20.31,0.78
76474,9.15,0.54
76475,8.18,0.59
76476,7.23,0.4
76477,6.2,0.61
76478,6.51,0.41
76479,9.11,0.48
76480,22.15,0.88
76481,7.62,0.48
76482,6.73,0.6
76483,6.57,0.36
76484,6.51,0.51
76485,6.24,0.46
76486,7.75,0.37
76487,52.16,1.07
76488,9.89,0.67
76489,6.59,0.44
76490,9.84,0.54
76491,6.57,0.56
76492,6.24,0.26
76493,32.21,1.04
76494,11.95,0.6
76495,11.49,0.72
76496,8.27,0.47
76497,6.43,0.49
76498,6.1,0.39
76499,7.17,0.39
76500,16.82,0.82
76501,31.92,0.78
76502,6.34,0.31
76503,7.12,0.56
76504,6.31,0.6
76505,7.24,0.48
76506,5.06,0.42
76507,35.27,1.41
76508,6.29,0.54
76509,7.81,0.71
76510,9.08,0.5
76511,12.16,0.49
76512,10.42,0.74
76513,10.85,0.54
76514,84.96,0.98
76515,6.22,0.36
76516,6.32,0.37
76517,16.08,0.93
76518,6.54,0.41
76519,23.13,0.63
76520,38.03,0.87
76521,8.05,0.58
76522,8.82,0.54
